,solution_id,random_index,source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,teff_val,lum_val,class
13887,1635721458409799680,13887,6683366109290321280,295.6780779073607,-47.72093070525536,15.483994,15.869454,14.934673,0.9347811,0.38546085,0.5493202,5304.6665,2.1205175,G
13911,1635721458409799680,13911,4096260191768318464,275.8378747569084,-18.115635897392703,16.488325,17.210855,15.533672,1.6771832,0.72253036,0.9546528,4280.0,,K
13928,1635721458409799680,13928,5833984649542026112,238.11479717952733,-59.16713983025643,16.38043,17.184925,15.4644,1.7205248,0.80449486,0.91602993,4192.5,,K
13940,1635721458409799680,13940,5513249411060113152,123.90652691289893,-50.58200268963987,12.632096,12.924378,12.169636,0.7547426,0.2922821,0.46246052,6453.56,12.326809,F
13957,1635721458409799680,13957,4041917551045544704,266.8785661644081,-33.61987008496918,16.70844,17.252945,15.766016,1.4869289,0.54450417,0.9424248,4460.0,,K
13958,1635721458409799680,13958,4504796690618920576,279.56050114291753,11.197974246043405,15.911065,16.472628,15.220538,1.2520895,0.56156254,0.69052696,5007.5,0.60445327,K
13970,1635721458409799680,13970,5078147061940417664,44.534323830299414,-23.265193622159355,14.443554,15.044445,13.686941,1.3575039,0.6008911,0.7566128,4787.8447,0.50732744,K
13987,1635721458409799680,13987,5692578417527303936,123.76408205532267,-29.51308693897529,16.01217,16.478298,15.393279,1.0850191,0.4661274,0.6188917,5031.885,1.0712291,K
13988,1635721458409799680,13988,976145568442157056,113.25183789383463,49.423066247764794,16.398207,16.766045,15.855827,0.9102173,0.3678379,0.5423794,5518.0,,G
13998,1635721458409799680,13998,2025075916183569024,294.6607070861593,26.82492744926015,16.461006,17.202585,15.596365,1.6062202,0.74157906,0.8646412,4332.0376,,K
13999,1635721458409799680,13999,5978049564948013056,255.6827117107771,-34.98451593940486,15.811596,17.154959,14.658999,2.4959593,1.3433628,1.1525965,3386.3333,,M
14047,1635721458409799680,14047,5342764910521431552,172.2296684890768,-57.53972035209517,16.822767,17.147478,16.20222,0.9452572,0.32471085,0.62054634,5412.63,,G
14063,1635721458409799680,14063,3048313425861398400,108.16199678192369,-9.053925313624747,16.945919,17.44317,16.292864,1.1503067,0.4972515,0.6530552,4998.25,,K
14079,1635721458409799680,14079,5969555498351438208,253.08167066594288,-41.12763080329918,16.784021,19.10212,15.345448,3.756672,2.318098,1.4385738,3765.8535,,K
14101,1635721458409799680,14101,5714913102156392704,120.11896288965107,-17.894289926775997,16.715172,17.093777,16.167368,0.92640877,0.3786049,0.5478039,5275.435,,G
14104,1635721458409799680,14104,4064648231698711808,273.70515832409706,-26.419154560967215,14.612412,15.633099,13.517994,2.1151047,1.0206861,1.0944185,3663.6667,,M
14116,1635721458409799680,14116,4038224360241012864,275.3018459879512,-35.725573899234995,15.67681,16.247057,14.967723,1.2793341,0.5702467,0.7090874,4903.9053,,K
14160,1635721458409799680,14160,1824101580220385280,296.17149026775587,17.748115407847425,17.04054,18.261158,15.924043,2.3371153,1.2206173,1.116498,4038.37,,K
14189,1635721458409799680,14189,2125229463935462400,271.8868108371759,52.054195727056815,16.472582,16.846138,15.773425,1.0727129,0.37355614,0.69915676,5086.8,,K
14192,1635721458409799680,14192,1868735601872830720,316.83207067839703,36.78104597609929,16.192753,16.498446,15.519645,0.9788008,0.30569267,0.6731081,5367.0,1.3942662,G
14211,1635721458409799680,14211,4250671584599023616,301.84516479876345,7.478543293193176,16.192938,16.59069,15.619083,0.9716072,0.39775276,0.57385445,5345.0,0.6757391,G
14212,1635721458409799680,14212,4490633052385370752,261.7853836575632,9.392559018934351,16.923306,17.396872,16.274998,1.1218739,0.47356606,0.6483078,5029.925,,K
14213,1635721458409799680,14213,4049143262431441024,272.0066508219206,-31.074450416866615,16.1703,16.74523,15.232883,1.5123463,0.5749302,0.9374161,4460.0,,K
14243,1635721458409799680,14243,6237630177064434560,234.2205028102259,-26.41283764621766,13.881197,14.45507,13.165057,1.2900124,0.57387257,0.7161398,4912.4272,33.701744,K
14252,1635721458409799680,14252,4198935954760204288,285.46650280485613,-11.563919879041691,14.720932,15.435425,13.898413,1.5370121,0.7144928,0.8225193,4427.0,,K
14277,1635721458409799680,14277,4182848656509114368,293.7850640299918,-14.704496768572659,15.223745,15.631129,14.650097,0.9810324,0.40738392,0.57364845,5336.0,1.3741891,G
14294,1635721458409799680,14294,514576806225358848,33.43330900302588,62.52366273860195,15.348792,15.928652,14.59881,1.3298416,0.57985973,0.7499819,4813.8774,,K
14298,1635721458409799680,14298,6709019467919768576,280.27861640435066,-44.84073720994512,17.0191,17.370777,16.51379,0.856987,0.35167694,0.50531006,5712.6665,,G
14300,1635721458409799680,14300,4656911512978625408,89.36976281663655,-70.94044266099394,15.225911,16.632332,14.073843,2.5584888,1.4064207,1.1520681,3861.3232,,K
14308,1635721458409799680,14308,1827513089916982016,297.72835828043924,21.81733284816817,16.876614,17.477694,16.084,1.3936939,0.60107994,0.792614,4552.37,,K
14315,1635721458409799680,14315,1850787685150550272,322.2128362146887,31.33098133338182,16.957619,17.47613,16.307608,1.1685219,0.5185108,0.65001106,4913.62,,K
14325,1635721458409799680,14325,4495913220758124544,269.4060825621196,11.93014186947326,16.18199,16.597103,15.602767,0.9943361,0.41511345,0.5792227,5334.0,,G
14328,1635721458409799680,14328,4037352344393176320,270.20611177463945,-36.732620780189635,14.67706,18.65163,12.973006,5.678624,3.9745703,1.7040539,3281.25,,M
14355,1635721458409799680,14355,3040655739688041472,117.14662623725677,-9.925902368070053,16.559193,17.24396,15.763293,1.4806662,0.68476677,0.7958994,4446.0,0.17520785,K
14359,1635721458409799680,14359,4038953778777836288,271.0024108873848,-35.43362778426952,15.0401745,15.873435,14.124402,1.749033,0.83326054,0.91577244,3993.0,,K
14370,1635721458409799680,14370,5876305401837585152,227.49569253660187,-60.43902380791544,16.85061,17.655647,15.925797,1.7298498,0.80503654,0.9248133,4195.2065,0.55567425,K
14372,1635721458409799680,14372,5997889878627041152,240.93489931591824,-38.80001641768575,13.441993,14.164906,12.618579,1.5463266,0.7229128,0.82341385,4427.7524,19.385319,K
14394,1635721458409799680,14394,4090087082468464128,277.96393903662744,-21.80571680219252,15.436594,16.187496,14.44851,1.738986,0.7509022,0.98808384,4109.0,,K
14456,1635721458409799680,14456,4080715704298490752,286.71534251394735,-22.826630036084918,15.712833,16.122173,15.136731,0.98544216,0.4093399,0.57610226,5332.0,0.74853504,G
14504,1635721458409799680,14504,5588076911108831872,114.06038105222342,-35.62828800956921,16.50741,17.086195,15.766891,1.3193045,0.57878494,0.7405195,4766.2266,1.285955,K
14511,1635721458409799680,14511,5999495681001998592,232.44864776607656,-45.164198346383664,15.407218,15.916933,14.73619,1.1807432,0.5097151,0.67102814,4885.315,0.5310401,K
14523,1635721458409799680,14523,4143855949811073536,270.1437165524711,-17.20733790134159,16.733501,17.981598,15.545326,2.4362717,1.2480965,1.1881752,3692.95,,M
14526,1635721458409799680,14526,2125864745439393920,292.5193507516886,43.11821492383103,16.83743,17.206156,16.29832,0.907835,0.36872673,0.5391083,5442.5376,,G
14527,1635721458409799680,14527,2101577701814093696,290.81944830294765,41.06214950864779,15.885555,16.371502,15.272972,1.0985298,0.48594666,0.61258316,4989.6294,0.57383054,K
14535,1635721458409799680,14535,5218741270188537984,141.1582183804075,-72.45187606293166,15.393889,15.775,14.769304,1.0056953,0.3811102,0.62458515,5253.2134,0.8436818,G
14553,1635721458409799680,14553,4533063171745700352,285.2454520489222,23.338044858889788,16.892532,17.286041,16.056532,1.2295094,0.3935089,0.83600044,4884.25,,K
14557,1635721458409799680,14557,4044963438800047744,277.74304148097707,-33.05545916283118,16.014381,16.39516,15.358181,1.0369797,0.38077927,0.6562004,5206.75,,G
14598,1635721458409799680,14598,2528660762865919488,8.523638266200033,-3.1152685723351774,15.564874,15.945012,14.995982,0.9490299,0.3801384,0.5688915,5234.0,,G
14617,1635721458409799680,14617,2052382317471367680,293.93550879370724,38.9817472736531,17.042976,17.854677,16.14208,1.7125969,0.8117008,0.9008961,4039.75,0.16173321,K
14620,1635721458409799680,14620,4181135445596306560,292.56070699733993,-16.27651412284198,15.11926,15.694449,14.404077,1.2903728,0.5751896,0.71518326,5041.7373,,K
14628,1635721458409799680,14628,4098201070222572672,275.9215233725936,-14.969745968008167,16.015898,16.576502,15.314086,1.2624159,0.5606041,0.7018118,4812.03,0.649321,K
14629,1635721458409799680,14629,250614988153172608,59.76136365137318,50.6470907782276,16.139664,17.603693,14.941902,2.6617908,1.4640293,1.1977615,3529.6125,,M
14634,1635721458409799680,14634,4071363262730651648,281.2653118697511,-29.14859480973441,15.933019,16.467558,15.24528,1.2222776,0.5345392,0.6877384,4885.75,,K
14643,1635721458409799680,14643,6761292548507029888,283.51714152038437,-29.544663864595996,15.201089,15.525106,14.6025305,0.92257595,0.32401752,0.5985584,5466.5,1.4661002,G
14649,1635721458409799680,14649,5907160309398259328,226.37139024870083,-45.431518065354375,16.72671,17.281267,15.980217,1.3010502,0.5545578,0.7464924,4740.56,,K
14652,1635721458409799680,14652,5318241781111939456,131.64205971062572,-53.65862172890377,16.675386,17.372232,15.872111,1.5001211,0.696846,0.8032751,4355.5,,K
14653,1635721458409799680,14653,4042672537642514176,271.07189881862,-33.161468365672704,16.494894,17.294466,15.446597,1.8478689,0.799572,1.0482969,4060.0,,K
14661,1635721458409799680,14661,5218055789111730944,146.159148299243,-73.36551163872919,15.755833,16.124529,15.220137,0.90439224,0.3686962,0.535696,5441.533,1.2435267,G
14664,1635721458409799680,14664,4477810689529054720,274.1752252605462,6.63676538395294,16.875118,17.590693,16.071062,1.5196304,0.71557426,0.80405617,4435.0,,K
14678,1635721458409799680,14678,5520116273500510208,123.74163550490935,-44.829704638307696,16.557959,17.15241,15.826047,1.3263636,0.5944519,0.73191166,4824.0767,,K
14682,1635721458409799680,14682,5816136930059090304,250.25863791961027,-65.35392583914303,14.690281,15.209794,14.021255,1.1885395,0.51951313,0.6690264,4861.0,,K
14688,1635721458409799680,14688,5285935861734123136,107.23730082338592,-63.079065378017106,16.00564,16.430744,15.408938,1.0218058,0.42510414,0.5967016,5225.62,0.7672502,G
14693,1635721458409799680,14693,1750190346964136064,312.29229509218754,9.295964540416728,16.347792,16.947632,15.609557,1.3380747,0.59984016,0.7382345,4854.195,0.27407527,K
14695,1635721458409799680,14695,5351304508096069120,161.51199053915212,-56.734164425173205,15.216169,15.583344,14.67457,0.9087744,0.3671751,0.5415993,5474.0,0.73037964,G
14697,1635721458409799680,14697,4039919287431776896,268.3021443918769,-37.16718021129289,16.731718,17.310463,15.6636715,1.6467915,0.5787449,1.0680466,4460.0,,K
14698,1635721458409799680,14698,2929688078416120192,109.14568835936049,-21.262519919246547,14.6101,14.926175,14.127382,0.79879284,0.31607533,0.4827175,5880.6665,4.3093452,G
14700,1635721458409799680,14700,6745393752100616960,290.9989759932655,-33.09837866100674,16.994823,17.335632,16.465736,0.86989594,0.34080887,0.52908707,5684.8735,,G
14704,1635721458409799680,14704,4306564811535466496,288.1945625193984,8.283330665519262,16.67278,19.713478,15.10389,4.6095877,3.040699,1.5688887,3294.0,,M
14709,1635721458409799680,14709,2569038673832407296,27.532500606626993,8.13986806425452,15.946834,16.47505,15.272207,1.2028427,0.52821636,0.67462635,4897.0,,K
14714,1635721458409799680,14714,467548082562656896,41.09129380040418,62.94480209312825,16.130169,17.080402,15.144264,1.9361382,0.95023346,0.9859047,3909.8774,,K
14738,1635721458409799680,14738,5654176599527134976,132.84109313420225,-22.624166176978363,12.386898,12.713791,11.89996,0.8138313,0.32689285,0.48693848,5824.0,9.2454815,G
14742,1635721458409799680,14742,6419080549480737536,272.58850784636087,-72.45233352536751,16.89967,17.358131,16.28112,1.0770111,0.45846176,0.61854935,5383.5625,0.39159378,G
14743,1635721458409799680,14743,1999821164843996160,335.7492866287622,49.69766658938344,16.962795,17.336649,16.410769,0.92588043,0.37385368,0.55202675,5377.3335,,G
14747,1635721458409799680,14747,4119098452635254528,267.29788504745704,-19.658146667847937,16.901672,17.395903,16.131323,1.2645798,0.49423027,0.7703495,4851.9375,,K
14755,1635721458409799680,14755,4496050659711731584,268.3950965597522,12.060969972542228,15.276262,15.844526,14.56397,1.2805567,0.568264,0.7122927,4775.0,2.9867656,K
14779,1635721458409799680,14779,4048232523045321984,278.63110399431224,-29.291667619542753,17.005648,17.62023,16.22565,1.3945789,0.61458206,0.7799969,4898.5474,,K
14791,1635721458409799680,14791,6081824324231785728,199.5503852466368,-49.14981196226066,13.141312,13.841845,12.339423,1.5024214,0.7005329,0.80188847,4396.0,54.1446,K
14803,1635721458409799680,14803,5955370664459116288,265.1813525762197,-44.07909797001636,16.912245,17.671938,16.05744,1.6144981,0.75969315,0.854805,4382.0,,K
14806,1635721458409799680,14806,2920040649851382528,101.07090721410883,-27.01305079795059,16.991343,17.580843,16.279268,1.3015747,0.5895004,0.7120743,4957.947,0.17742766,K
14811,1635721458409799680,14811,1260321323667353856,212.50831712055628,27.730197688137796,15.275996,15.688751,14.698545,0.99020576,0.412755,0.57745075,5317.0,4.792581,G
14812,1635721458409799680,14812,3255967707272216960,64.55126002651087,1.3567303518866336,16.344456,16.775284,15.760401,1.014883,0.4308281,0.58405495,5304.5,0.79546297,G
14823,1635721458409799680,14823,429113519743465856,4.005037325868124,59.863106451644185,15.348487,15.842985,14.693858,1.149127,0.49449825,0.65462875,4947.805,0.71916777,K
14830,1635721458409799680,14830,2916507201735453184,90.0615528813246,-23.10879212671258,16.614532,17.438383,15.729858,1.7085247,0.82385063,0.8846741,4208.25,0.10407466,K
14847,1635721458409799680,14847,5796893037024292864,223.81748314445449,-72.37436165373731,16.69735,17.161518,16.079214,1.082304,0.46416855,0.61813545,5032.8804,0.37665713,K
14861,1635721458409799680,14861,6719284199235115008,287.00829274925775,-36.504919038685564,13.906565,14.27507,13.354785,0.9202852,0.36850548,0.55177975,5377.0,,G
14862,1635721458409799680,14862,3331372661383933440,96.4827929189021,12.291091910911549,15.116073,15.798802,14.305762,1.4930401,0.6827297,0.81031036,4461.0,1.0454077,K
14864,1635721458409799680,14864,3026973485713987584,112.46841270129084,-17.22207786457684,14.299651,14.90635,13.573342,1.3330078,0.606699,0.7263088,4811.3926,0.25016832,K
14882,1635721458409799680,14882,2026369319792794240,291.7442852082378,28.417637064554764,16.084734,16.591497,15.425096,1.1664019,0.50676346,0.6596384,4926.0,0.6722175,K
14885,1635721458409799680,14885,5613743674335349888,115.33345967918025,-27.079133092461262,13.473528,14.180919,12.647134,1.5337849,0.7073908,0.8263941,4343.5503,,K
14901,1635721458409799680,14901,5920726221292975488,269.6236265951015,-54.54196112716786,15.740091,16.202545,15.1008215,1.1017237,0.46245384,0.6392698,5064.14,0.65992004,K
14914,1635721458409799680,14914,4466544749781841536,245.855513889779,16.48891653267605,15.298827,15.708515,14.729728,0.9787874,0.409688,0.5690994,5345.0,0.4811861,G
14926,1635721458409799680,14926,1924354191396309504,351.3482309257254,41.88511699657467,13.533073,13.8616085,13.044424,0.81718445,0.32853508,0.48864937,5806.0,1.6388402,G
14928,1635721458409799680,14928,506830403207691392,33.22644265367977,58.84338265296709,15.789326,16.49583,14.972506,1.523325,0.7065048,0.81682014,4406.8477,0.5332634,K
14940,1635721458409799680,14940,5957387787315532288,266.45665509804337,-41.620538559606175,16.953756,17.367582,16.155796,1.2117863,0.413826,0.7979603,4790.6934,,K
14966,1635721458409799680,14966,4110767319977898368,260.11324318084803,-25.208448938379128,16.590141,17.790005,15.48982,2.3001852,1.1998634,1.1003218,3511.0,,M
14973,1635721458409799680,14973,208837802608605440,80.17129207502418,46.09535405631555,15.878838,16.379559,15.208548,1.171011,0.500721,0.67029,4905.267,0.83041817,K
15016,1635721458409799680,15016,2178774791160770944,321.8261841852584,56.868408426500025,15.714873,16.848137,14.642965,2.2051716,1.1332636,1.071908,3836.25,,K
15034,1635721458409799680,15034,394863144119628416,5.207457547008332,51.338002083945796,14.298803,14.563501,13.878478,0.6850233,0.26469803,0.42032528,6602.75,6.3499603,F
15052,1635721458409799680,15052,6033139942224259456,254.45784283072192,-28.455420591540634,15.50466,15.942915,14.83567,1.1072445,0.4382553,0.6689892,5008.0,0.78976613,K
15057,1635721458409799680,15057,4050708520243637632,272.0957508825297,-29.168408914508497,16.739763,17.283813,15.750889,1.5329247,0.5440502,0.98887444,4460.0,,K
15060,1635721458409799680,15060,6098295390674492544,218.05328036710324,-45.87006674533123,16.727324,17.13509,16.100948,1.0341415,0.40776634,0.6263752,5169.135,,K
15061,1635721458409799680,15061,5874418914731228928,225.6919203682839,-62.97249215424498,15.786219,17.099676,14.648125,2.4515514,1.3134575,1.138094,3964.4302,,K
15064,1635721458409799680,15064,5897127128359377792,214.78979168609112,-52.739461417875034,15.285368,15.849588,14.572152,1.2774363,0.5642204,0.7132158,4895.2573,0.49788135,K
15065,1635721458409799680,15065,5870833682215001472,206.7665942414931,-58.78582253978843,17.036575,18.08173,15.974675,2.1070547,1.0451546,1.0619001,3818.5,,K
15067,1635721458409799680,15067,981596397337575040,104.59107501546265,52.805702931418715,14.064262,14.512412,13.462348,1.0500641,0.44814968,0.6019144,5145.0,4.996243,K
15069,1635721458409799680,15069,5447172473080056960,157.88629786213954,-34.714047973158465,13.439138,13.7608185,12.96388,0.7969389,0.32168007,0.47525883,5875.0,2.490227,G
15080,1635721458409799680,15080,427052691356599168,10.65037848693119,60.38283875527031,16.19155,16.286158,15.114387,1.171771,0.09460831,1.0771627,5143.45,,K
15091,1635721458409799680,15091,4374269164134192384,260.9252856785879,-0.38347005383236654,16.01261,16.657127,15.231775,1.4253521,0.6445179,0.7808342,4447.6,,K
15097,1635721458409799680,15097,5876079520930925696,227.27433351987537,-61.66097517632262,16.402601,17.053358,15.512343,1.5410147,0.65075684,0.89025784,4365.3633,,K
15126,1635721458409799680,15126,1975932075703521280,333.4613968711628,49.34641295868498,15.776064,15.711954,14.690684,1.0212698,-0.0641098,1.0853796,5095.6333,,K
